step,time,x,y,theta,v,omega,s_progress,active_segment,remaining_tasks,cost
56,11.2,5.172226648711693,6.186152875088223,7.105169644172074,1.2,0.7915844641150928,2.3491995206335043,2,3,-13.664264273216995
57,11.4,5.331985959053458,6.3580517046370915,7.10074719830866,1.1733738198156127,-0.022112229317067942,2.558035766420737,2,3,-14.069826044527458
58,11.6,5.486761770435554,6.523118391964978,7.118590201477425,1.1313991675618744,0.08921501584382639,2.753723822541681,2,3,-14.926450769467067
59,11.8,5.64703291060481,6.7002773895834355,7.142821404013861,1.1944888949706658,0.1211560126821818,3.034185661151201,2,3,-15.314667193031235
60,12.0,5.80368408010866,6.882102610862212,7.223568499423544,1.2,0.40373547704841384,3.2188443789099335,2,3,-12.874492237333572
61,12.2,5.941893989141178,7.071496716215652,7.18843814537834,1.1723065522444085,-0.175651770226019,3.50143776573052,2,3,-16.00866305361779
62,12.4,6.073618468536827,7.239293057649797,7.161923382002673,1.0666179103917546,-0.13257381687833827,3.695284861340215,2,3,-14.459106898141185
63,12.6,6.22676804887746,7.424077272455846,7.13577652515219,1.2,-0.13073428425241215,3.9908455768246225,2,3,-16.27245320650345
64,12.8,6.381197194350828,7.600790427434743,7.111805433366853,1.173412758945358,-0.11985545892668657,4.188889166924986,2,3,-15.055587553398912
65,13.0,6.518082639224303,7.750051388990562,7.091973172099071,1.0126260373748155,-0.09916130633891035,4.386023507463523,2,3,-14.874873344647702
66,13.2,6.683772845648078,7.9236795995303435,7.073401785205235,1.2,-0.09285693446918379,4.580853709504145,2,3,-16.302728291066586
67,13.4,6.844515865477178,8.085979152157428,7.060436885611425,1.1421412260172843,-0.06482449796904717,4.871380770942302,2,3,-15.981166518799663
68,13.6,6.998894538165965,8.237862777814598,7.052087082412956,1.0828366719399458,-0.04174901599234522,5.070089501391436,2,3,-15.028169042681565
69,13.8,7.15661013921672,8.390458891961112,7.043504762900804,1.0972668871725848,-0.04291159756075736,5.277913162023482,2,3,-14.883978296512659
70,14.0,7.325153779196164,8.550753952923067,7.027289311836376,1.1629860827447274,-0.08107725532214101,5.499172044324813,2,3,-16.460521126853575
71,14.2,7.501720595232479,8.713309049658905,7.003185860581286,1.2,-0.12051725627544986,5.738189115811416,2,3,-15.248743180232053
72,14.4,7.682153882649163,8.87156147078417,6.9491071046969966,1.2,-0.2703937794214458,5.998703633852924,2,3,-15.979128341086867
73,14.6,7.87087731800274,9.019829690401,6.8784364767279875,1.2,-0.3533531398450435,6.281724393893322,2,3,-15.854342838243612
74,14.8,8.063101631748689,9.150001659014787,6.793915990815756,1.1607640609517655,-0.42260242956115757,6.4324881892620205,2,3,-13.9458603163485
75,15.0,8.270302962292778,9.266100379007321,6.697102830673389,1.18755320052562,-0.48406580071183486,6.757480216440034,2,3,-14.781995841822074
76,15.2,8.463297900947481,9.350882425009852,6.60330145687086,1.0539810443113748,-0.4690068690126406,6.935082766161645,2,3,-11.765025403004364
77,15.4,8.661145075262759,9.416472386928422,6.51785590056152,1.0421797768261905,-0.42722778154670127,7.125756637926149,2,3,-10.731235393366617
78,15.6,8.865351347701326,9.465293091716937,6.446855349214201,1.04980549292835,-0.3550027567365975,7.332223043117905,2,3,-9.105780162903555
79,15.8,9.058386363990621,9.49717230952352,6.396454331341582,0.978248460793165,-0.25200508936309546,7.557473313123954,2,3,-6.814108540546661
80,16.0,9.203517744562422,9.513681865000674,6.367183711493175,0.7303369607367906,-0.14635309924203338,0.0,3,2,-3.7718539550446897
81,16.2,9.08490835952357,9.50369536751562,6.704805274879247,-0.5951452837608977,1.6881078169303583,0.15644509751506566,3,2,6.071803357503623
82,16.4,9.08728301080354,9.504760438954598,7.05057722842934,0.013012826241433184,1.728859767750465,0.15644509751506566,3,2,6.027438040309344
83,16.6,9.055999370279393,9.474583590496627,7.41057722842934,-0.21733087374435828,1.8,0.29911617441078353,3,2,2.586850663533807
84,16.8,9.072259625939656,9.508819588355657,7.770577228429341,0.1895059011970751,1.8,0.29911617441078353,3,2,1.3874108866824613
85,17.0,9.062262696951725,9.389236724153422,8.13057722842934,-0.5999999999999999,1.8,0.29911617441078353,3,2,-0.7943639417974924
86,17.2,9.043017031519883,9.457033705960812,8.454685515202922,0.3523785741254048,1.6205414338679114,0.29911617441078353,3,2,-5.29684806926062
87,17.4,9.030158926493916,9.475799987498148,8.814685515202921,0.11374359186315891,1.8,0.29911617441078353,3,2,-8.659228900759734
88,17.6,8.90098626206271,9.566098974993608,9.129299468660943,0.7880273532524456,1.573069767290108,0.42939274652131015,3,2,-13.005119584206078
89,17.8,8.712100267401047,9.623593788245067,9.34713859687537,0.9872129016851724,1.089195641072133,0.6581383589024367,3,2,-13.688905661093624
90,18.0,8.477409704980372,9.641851714447723,9.591900364156295,1.176998427766089,1.2238088364046287,0.8529711564564144,3,2,-13.606258183459781
91,18.2,8.243232892008129,9.602347048913355,9.577268846050908,1.1874278749972524,-0.073157590526941,1.101555502412232,3,2,-13.95717778191576
92,18.4,8.03047641800117,9.569649790503926,9.68471150045994,1.0762716657443712,0.537213272045159,1.3205555487219611,3,2,-13.784858767139607
93,18.6,7.816803304241393,9.512823344821777,9.683811943511547,1.1055026512028867,-0.004497784741968299,1.524867233523411,3,2,-14.114848638935596
94,18.8,7.584810215097404,9.451348092976593,9.646067656520986,1.2,-0.18872143495280352,1.7180686928890168,3,2,-14.361649563075446
95,19.0,7.363307660946337,9.40151577719241,9.690420676523885,1.1351942696281208,0.22176510001449867,1.963462419543615,3,2,-14.904281963469822
96,19.2,7.179153267192849,9.35141238933336,9.760649331032518,0.9542430274001104,0.3511432725431647,2.1428825309141892,3,2,-14.35862872551876
97,19.4,6.952563634044362,9.272310315089797,9.62218460458532,1.2,-0.6923236322359948,2.3793184127314975,3,2,-13.781121803219293
98,19.6,6.740326861432846,9.22986051403988,9.649597611521253,1.0822018441322512,0.13706503467966982,2.612031042318123,3,2,-15.193749732648836
99,19.8,6.517183157112112,9.17883076628416,9.646446451847217,1.1445211655315934,-0.015755798370182747,2.841047488020253,3,2,-16.098810227340312
100,20.0,6.28747018857616,9.127059894657659,9.631034129422545,1.1773728281917217,-0.07706161212336061,3.0761586041026416,3,2,-15.852574417145258
101,20.2,6.055119063166756,9.078444688949874,9.613487209440615,1.186912841208518,-0.08773459990964665,3.331896402401141,3,2,-15.10757786945194
102,20.4,5.826657704165903,9.03481275553562,9.597102977859544,1.1629524729108909,-0.0819211579053556,3.546190646461312,3,2,-14.028556668272662
103,20.6,5.5961216953371045,8.994687661581743,9.62142195524142,1.170009343248159,0.12159488690937877,3.79855911577668,3,2,-12.860747761562179
104,20.8,5.365960270136984,8.948835250151065,9.583383930945935,1.1734215491902187,-0.19019012147742884,4.001305078731147,3,2,-11.242467350564077
105,21.0,5.134706207980058,8.911846290905098,9.561359146469918,1.1709678088036766,-0.11012392238008237,4.241084975440743,3,2,-9.447792820058137
106,21.2,4.932462716852381,8.88405058214726,9.552686517901053,1.0207231643406178,-0.04336314284432563,0.0,4,1,-6.582894199844561
107,21.4,4.709068958670084,8.855319753178598,9.19651348764368,1.126168634441985,-1.780865151286867,0.0,4,1,-10.88025455843923
108,21.6,4.482060218271152,8.908056932361267,8.996313057877003,1.1652701219637323,-1.0010021488333771,0.25076095519158265,4,1,-13.147103364933677
109,21.8,4.285192536029098,8.997979071299389,8.803005422241835,1.0821607480241233,-0.9665381781758444,0.4560480798005092,4,1,-13.848234955920654
110,22.0,4.105151826716901,9.126994144543136,8.724045329279177,1.107469481901514,-0.3948004648132907,0.6251782432911819,4,1,-13.840233529260308
111,22.2,3.921703024821285,9.281740831367323,8.713804786294709,1.2,-0.051202714922341644,0.8920303427374965,4,1,-15.22339258475519
112,22.4,3.7520381512513605,9.427859991788432,8.71914992847514,1.1195644059819474,0.026725710902155836,1.1208948908384397,4,1,-13.542787567383739
113,22.6,3.56934909155129,9.58350287619342,8.72059730268279,1.2,0.00723687103825618,1.3409959939166238,4,1,-15.600797574251354
114,22.8,3.3864349497902815,9.738881178230201,8.647983331181413,1.2,-0.36306985750688714,1.598759537908093,4,1,-15.468339201657415
115,23.0,3.21527555304819,9.907120474789844,8.645389157792199,1.2,-0.012970866946070208,1.8357586780442128,4,1,-15.284461429191332
116,23.2,3.0501111750339573,10.07031162235214,8.638604575158363,1.1609330558598894,-0.033922913169176686,2.069178619207173,4,1,-15.490091279864654
117,23.4,2.884789605825417,10.235889712378368,8.550887114731847,1.169907316225391,-0.4385873021325831,2.317097302863098,4,1,-15.145595013324439
118,23.6,2.7371028114160993,10.412334925510924,8.458425010864824,1.1504814479196668,-0.4623105193351165,2.531085119587175,4,1,-14.868719525623224
119,23.8,2.6158171186400856,10.587938281716674,8.394657590330725,1.0670843216784853,-0.31883710267049176,2.762221655000232,4,1,-14.168292015189131
120,24.0,2.5043894571218814,10.773543142116115,8.36378268825615,1.0824196038887932,-0.15437451037288275,2.9544900888830163,4,1,-12.823826084943342
121,24.2,2.39340643490462,10.972047002019298,8.369805053147067,1.1371127210718843,0.03011182445458894,3.1763112256250436,4,1,-11.73567256468801
122,24.4,2.2833975640008095,11.166056165793508,8.403018743215215,1.115140207618522,0.16606845034074283,3.4427362770986383,4,1,-9.737163653122321
123,24.6,2.1867347081774438,11.324058508661523,8.446257157837792,0.926126989776651,0.21619207311288807,3.6561219924640005,4,1,-6.490771837472945
124,24.8,2.0607882582887433,11.511240294490324,8.49222588738165,1.1280462001357292,0.22984364771929316,3.9091531376307485,4,1,-3.689791274835744
